VentaID,ClienteID,ProductoID,Cantidad,FechaVenta,Region,ProductoID,NombreProducto,Categoria,PrecioUnitario,ClienteID,NombreCliente,Email,Telefono,Direccion,CategoriasID,NombreCategoria,Venta Total,TransaccionID
1068,1016,502,6,25/8/2026,Sur,502,Producto 2,Electrónica,1317.19,1016,Cliente 16,cliente16@example.com,555-4604,Calle 16 #329,3,Electronica,7903.14,968
1069,1076,520,8,26/8/2026,Este,520,Producto 20,Electrónica,1713.66,1076,Cliente 76,cliente76@example.com,555-8537,Calle 76 #76,3,Electronica,13709.28,969
1070,1074,528,5,27/8/2026,Oeste,528,Producto 28,Electrónica,148.14,1074,Cliente 74,cliente74@example.com,555-2762,Calle 74 #269,3,Electronica,740.7,970
1071,1091,525,7,28/8/2026,Este,525,Producto 25,Hogar,1974.19,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,1,Hogar,13819.33,971
1072,1084,527,7,29/8/2026,Norte,527,Producto 27,Juguetería,1041.34,1084,Cliente 84,cliente84@example.com,555-7865,Calle 84 #320,2,Jugueteria,7289.38,972
1073,1003,507,9,30/8/2026,Este,507,Producto 7,Juguetería,209.15,1003,Cliente 3,cliente3@example.com,555-9810,Calle 3 #336,2,Jugueteria,1882.35,973
1074,1049,510,8,31/8/2026,Este,510,Producto 10,Juguetería,446.9,1049,Cliente 49,cliente49@example.com,555-9621,Calle 49 #66,2,Jugueteria,3575.2,974
1075,1054,525,2,1/9/2026,Norte,525,Producto 25,Hogar,1974.19,1054,Cliente 54,cliente54@example.com,555-5590,Calle 54 #555,1,Hogar,3948.38,975
1076,1098,528,9,2/9/2026,Oeste,528,Producto 28,Electrónica,148.14,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,3,Electronica,1333.26,976
1077,1082,503,6,3/9/2026,Oeste,503,Producto 3,Juguetería,1037.4,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,2,Jugueteria,6224.4,977
1078,1082,526,7,4/9/2026,Sur,526,Producto 26,Electrónica,800.27,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,3,Electronica,5601.89,978
1079,1100,519,9,5/9/2026,Este,519,Producto 19,Periféricos,1387.56,1100,Cliente 100,cliente100@example.com,555-9845,Calle 100 #409,4,Perifericos,12488.04,979
1080,1091,514,4,6/9/2026,Oeste,514,Producto 14,Hogar,36.84,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,1,Hogar,147.36,980
1081,1060,526,7,7/9/2026,Este,526,Producto 26,Electrónica,800.27,1060,Cliente 60,cliente60@example.com,555-6932,Calle 60 #33,3,Electronica,5601.89,981
1082,1073,507,6,8/9/2026,Oeste,507,Producto 7,Juguetería,209.15,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,2,Jugueteria,1254.9,982
1083,1097,529,6,9/9/2026,Oeste,529,Producto 29,Electrónica,112.85,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,3,Electronica,677.1,983
1084,1024,522,4,10/9/2026,Oeste,522,Producto 22,Electrónica,782.85,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,3,Electronica,3131.4,984
1085,1042,525,8,11/9/2026,Este,525,Producto 25,Hogar,1974.19,1042,Cliente 42,cliente42@example.com,555-3527,Calle 42 #782,1,Hogar,15793.52,985
1086,1002,512,1,12/9/2026,Norte,512,Producto 12,Hogar,553.49,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,1,Hogar,553.49,986
1087,1040,520,3,13/9/2026,Este,520,Producto 20,Electrónica,1713.66,1040,Cliente 40,cliente40@example.com,555-3712,Calle 40 #972,3,Electronica,5140.98,987
1088,1007,528,6,14/9/2026,Oeste,528,Producto 28,Electrónica,148.14,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,3,Electronica,888.84,988
1089,1048,528,5,15/9/2026,Oeste,528,Producto 28,Electrónica,148.14,1048,Cliente 48,cliente48@example.com,555-8379,Calle 48 #590,3,Electronica,740.7,989
1090,1063,516,4,16/9/2026,Oeste,516,Producto 16,Juguetería,281.38,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,2,Jugueteria,1125.52,990
1091,1001,505,2,17/9/2026,Este,505,Producto 5,Juguetería,867.83,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,2,Jugueteria,1735.66,991
1092,1097,518,4,18/9/2026,Este,518,Producto 18,Periféricos,889.12,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,4,Perifericos,3556.48,992
1093,1002,501,5,19/9/2026,Norte,501,Producto 1,Juguetería,1945.7,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,2,Jugueteria,9728.5,993
1094,1066,510,6,20/9/2026,Oeste,510,Producto 10,Juguetería,446.9,1066,Cliente 66,cliente66@example.com,555-4178,Calle 66 #944,2,Jugueteria,2681.4,994
1095,1014,507,8,21/9/2026,Este,507,Producto 7,Juguetería,209.15,1014,Cliente 14,cliente14@example.com,555-6938,Calle 14 #907,2,Jugueteria,1673.2,995
1096,1017,502,8,22/9/2026,Este,502,Producto 2,Electrónica,1317.19,1017,Cliente 17,cliente17@example.com,555-7774,Calle 17 #688,3,Electronica,10537.52,996
1097,1029,505,5,23/9/2026,Este,505,Producto 5,Juguetería,867.83,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,2,Jugueteria,4339.15,997
1098,1098,522,4,24/9/2026,Sur,522,Producto 22,Electrónica,782.85,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,3,Electronica,3131.4,998
1099,1047,518,8,25/9/2026,Norte,518,Producto 18,Periféricos,889.12,1047,Cliente 47,cliente47@example.com,555-6149,Calle 47 #686,4,Perifericos,7112.96,999
1100,1022,504,3,26/9/2026,Norte,504,Producto 4,Electrónica,1195.43,1022,Cliente 22,cliente22@example.com,555-6826,Calle 22 #131,3,Electronica,3586.29,1000
